registry_id,registry_status,source_basis,municipality_id,municipality_key,name_en,name_ar,name_raw_en_page,name_raw_ar_page,governorate_en,district_en,dglac_source_url_en,dglac_source_url_ar,dglac_detail_status,dglac_detail_fetched_at,dglac_detail_name,email,website,address_summary,latitude,longitude,has_coordinates,has_public_form,form_url,form_status,form_scope_assessment,official_website_status,official_social_status,municipal_app_status,complaint_form_status,news_trace_status,civic_tracker_status,public_forum_status,confirmed_source_urls,candidate_source_urls,candidate_source_families,extracted_contacts,complaint_or_service_workflow,service_scope,incident_or_resolution_signals,best_source_confidence,source_review_required,research_rank,research_tier,batch_id,batch_priority,priority_score,recommended_next_action,reason_codes,official_search_queries,social_search_queries,news_search_queries,event_count,event_ids,event_sectors,event_routing_entities,moim_2025_match_status,moim_2025_match_method,moim_2025_match_score,moim_2025_election_ids,moim_2025_municipality_name_ar,moim_2025_governorate_ar,moim_2025_district_ar,moim_2025_council_members,moim_2025_records_seen,moim_2025_source_pdf_ids,moim_2025_source_pdf_urls,moim_2025_extraction_confidence,data_quality_flags,completeness_score,last_registry_build_at,notes,townhall_lat,townhall_lon,townhall_osm_id,townhall_osm_type,townhall_name_ar,townhall_name_en,townhall_phone,townhall_website,townhall_email,townhall_match_method
MUN-DGLAC-63052,active_in_local_registry,dglac_official_directory,63052,حوبش,,حوبش,حوبش,حوبش,Aakkar,Aakkar,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,حوبش,,,,34.4974452,36.1188777,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,24,T2_official_channel_gap,,,93,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;missing_english_name;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""حوبش"" municipality Lebanon official website | ""حوبش"" municipality complaint form | ""حوبش"" بلدية شكوى | ""حوبش"" بلدية الموقع الرسمي","site:facebook.com ""حوبش"" municipality | site:facebook.com ""حوبش"" بلدية | site:instagram.com ""حوبش"" municipality | site:x.com ""حوبش"" municipality","""حوبش"" municipality repair Lebanon | ""حوبش"" بلدية اصلاح | NNA ""حوبش"" municipality | ""حوبش"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_english_name|missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,50,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-52638,active_in_local_registry,dglac_official_directory,52638,koubba,Koubba,كوبا,Koubba,كوبا,North,Batroun,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Koubba,,,,33.8588844,35.5448006,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,589,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Koubba"" municipality Lebanon official website | ""Koubba"" municipality complaint form | ""كوبا"" بلدية شكوى | ""كوبا"" بلدية الموقع الرسمي","site:facebook.com ""Koubba"" municipality | site:facebook.com ""كوبا"" بلدية | site:instagram.com ""Koubba"" municipality | site:x.com ""Koubba"" municipality","""Koubba"" municipality repair Lebanon | ""كوبا"" بلدية اصلاح | NNA ""Koubba"" municipality | ""Koubba"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-32a07aab57c4,كوبا,الشمال,البترون,9,19,MOIM-2025-931b873d3db0,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-البترون.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-52701,active_in_local_registry,dglac_official_directory,52701,kour,Kour,كور,Kour,كور,North,Batroun,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Kour,,,,34.2390537,35.7340389,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,590,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Kour"" municipality Lebanon official website | ""Kour"" municipality complaint form | ""كور"" بلدية شكوى | ""كور"" بلدية الموقع الرسمي","site:facebook.com ""Kour"" municipality | site:facebook.com ""كور"" بلدية | site:instagram.com ""Kour"" municipality | site:x.com ""Kour"" municipality","""Kour"" municipality repair Lebanon | ""كور"" بلدية اصلاح | NNA ""Kour"" municipality | ""Kour"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-b0c3ce821689,كور,الشمال,البترون,9,13,MOIM-2025-931b873d3db0,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-البترون.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-52593,active_in_local_registry,dglac_official_directory,52593,ras_nahash,Ras Nahash,رأس نحاش,Ras Nahash,رأس نحاش,North,Batroun,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Ras Nahash,,,,34.2853752,35.7138352,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,603,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Ras Nahash"" municipality Lebanon official website | ""Ras Nahash"" municipality complaint form | ""رأس نحاش"" بلدية شكوى | ""رأس نحاش"" بلدية الموقع الرسمي","site:facebook.com ""Ras Nahash"" municipality | site:facebook.com ""رأس نحاش"" بلدية | site:instagram.com ""Ras Nahash"" municipality | site:x.com ""Ras Nahash"" municipality","""Ras Nahash"" municipality repair Lebanon | ""رأس نحاش"" بلدية اصلاح | NNA ""Ras Nahash"" municipality | ""Ras Nahash"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-dd95f88ead23,راس نحاش,الشمال,البترون,12,29,MOIM-2025-931b873d3db0,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-البترون.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-52611,active_in_local_registry,dglac_official_directory,52611,salata,Salata,سلعاتا,Salata,سلعاتا,North,Batroun,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Salata,,,,34.2797548,35.6645930,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,604,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Salata"" municipality Lebanon official website | ""Salata"" municipality complaint form | ""سلعاتا"" بلدية شكوى | ""سلعاتا"" بلدية الموقع الرسمي","site:facebook.com ""Salata"" municipality | site:facebook.com ""سلعاتا"" بلدية | site:instagram.com ""Salata"" municipality | site:x.com ""Salata"" municipality","""Salata"" municipality repair Lebanon | ""سلعاتا"" بلدية اصلاح | NNA ""Salata"" municipality | ""Salata"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-39f1328ebac3,سلعاتا,الشمال,البترون,9,16,MOIM-2025-931b873d3db0,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-البترون.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-52692,active_in_local_registry,dglac_official_directory,52692,shbatin,Shbatin,شبطين,Shbatin,شبطين,North,Batroun,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Shbatin,,,,34.2115804,35.7504171,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,607,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Shbatin"" municipality Lebanon official website | ""Shbatin"" municipality complaint form | ""شبطين"" بلدية شكوى | ""شبطين"" بلدية الموقع الرسمي","site:facebook.com ""Shbatin"" municipality | site:facebook.com ""شبطين"" بلدية | site:instagram.com ""Shbatin"" municipality | site:x.com ""Shbatin"" municipality","""Shbatin"" municipality repair Lebanon | ""شبطين"" بلدية اصلاح | NNA ""Shbatin"" municipality | ""Shbatin"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-5f8b3d5f57c2,شبطين,الشمال,البترون,9,19,MOIM-2025-931b873d3db0,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-البترون.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-52557,active_in_local_registry,dglac_official_directory,52557,tannourine,Tannourine,تنورين,Tannourine,تنورين,North,Batroun,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Tannourine,,,,34.1843377,35.9027168,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,608,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Tannourine"" municipality Lebanon official website | ""Tannourine"" municipality complaint form | ""تنورين"" بلدية شكوى | ""تنورين"" بلدية الموقع الرسمي","site:facebook.com ""Tannourine"" municipality | site:facebook.com ""تنورين"" بلدية | site:instagram.com ""Tannourine"" municipality | site:x.com ""Tannourine"" municipality","""Tannourine"" municipality repair Lebanon | ""تنورين"" بلدية اصلاح | NNA ""Tannourine"" municipality | ""Tannourine"" water electricity waste road Lebanon",0,,,,not_seen_in_text_extracted_moim,,,,,,,,,,,,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-52728,active_in_local_registry,dglac_official_directory,52728,tehoum,Tehoum,تحوم,Tehoum,تحوم,North,Batroun,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Tehoum,,,,34.2149061,35.6563276,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,610,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Tehoum"" municipality Lebanon official website | ""Tehoum"" municipality complaint form | ""تحوم"" بلدية شكوى | ""تحوم"" بلدية الموقع الرسمي","site:facebook.com ""Tehoum"" municipality | site:facebook.com ""تحوم"" بلدية | site:instagram.com ""Tehoum"" municipality | site:x.com ""Tehoum"" municipality","""Tehoum"" municipality repair Lebanon | ""تحوم"" بلدية اصلاح | NNA ""Tehoum"" municipality | ""Tehoum"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-6b6c214ad70c,تحوم,الشمال,البترون,9,18,MOIM-2025-931b873d3db0,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-البترون.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-52602,active_in_local_registry,dglac_official_directory,52602,zan,Zan,زان,Zan,زان,North,Batroun,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Zan,,,,34.2239721,35.7556438,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,612,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Zan"" municipality Lebanon official website | ""Zan"" municipality complaint form | ""زان"" بلدية شكوى | ""زان"" بلدية الموقع الرسمي","site:facebook.com ""Zan"" municipality | site:facebook.com ""زان"" بلدية | site:instagram.com ""Zan"" municipality | site:x.com ""Zan"" municipality","""Zan"" municipality repair Lebanon | ""زان"" بلدية اصلاح | NNA ""Zan"" municipality | ""Zan"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-dbb3f34d784b,زان,الشمال,البترون,9,21,MOIM-2025-931b873d3db0,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية2025-قضاء-البترون.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-52854,active_in_local_registry,dglac_official_directory,52854,abdeen,Abdeen,عبدين,Abdeen,عبدين,North,Bcharre,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Abdeen,,,,34.2766963,35.8872940,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,502,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Abdeen"" municipality Lebanon official website | ""Abdeen"" municipality complaint form | ""عبدين"" بلدية شكوى | ""عبدين"" بلدية الموقع الرسمي","site:facebook.com ""Abdeen"" municipality | site:facebook.com ""عبدين"" بلدية | site:instagram.com ""Abdeen"" municipality | site:x.com ""Abdeen"" municipality","""Abdeen"" municipality repair Lebanon | ""عبدين"" بلدية اصلاح | NNA ""Abdeen"" municipality | ""Abdeen"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-cfebd442c485,عبدين,الشمال,بشري,9,20,MOIM-2025-5496b271f131,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية-2025قضاء-بشري.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-52863,active_in_local_registry,dglac_official_directory,52863,baan,Baan,بان,Baan,بان,North,Bcharre,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Baan,,,,34.2764158,35.9561993,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,527,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Baan"" municipality Lebanon official website | ""Baan"" municipality complaint form | ""بان"" بلدية شكوى | ""بان"" بلدية الموقع الرسمي","site:facebook.com ""Baan"" municipality | site:facebook.com ""بان"" بلدية | site:instagram.com ""Baan"" municipality | site:x.com ""Baan"" municipality","""Baan"" municipality repair Lebanon | ""بان"" بلدية اصلاح | NNA ""Baan"" municipality | ""Baan"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-4da021263649,بان,الشمال,بشري,12,24,MOIM-2025-5496b271f131,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية-2025قضاء-بشري.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
MUN-DGLAC-52782,active_in_local_registry,dglac_official_directory,52782,bazoun,Bazoun,بزعون,Bazoun,بزعون,North,Bcharre,https://www.dglac.gov.lb/en/web/guest/municipalities,https://www.dglac.gov.lb/municipalities,fetched,2026-05-24,Bazoun,,,,34.2414071,35.9874816,yes,no,,not_found,none_found,not_found,unknown,unknown,not_found,unknown,unknown,unknown,,,,,,,,,no,536,T2_official_channel_gap,,,87,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,"""Bazoun"" municipality Lebanon official website | ""Bazoun"" municipality complaint form | ""بزعون"" بلدية شكوى | ""بزعون"" بلدية الموقع الرسمي","site:facebook.com ""Bazoun"" municipality | site:facebook.com ""بزعون"" بلدية | site:instagram.com ""Bazoun"" municipality | site:x.com ""Bazoun"" municipality","""Bazoun"" municipality repair Lebanon | ""بزعون"" بلدية اصلاح | NNA ""Bazoun"" municipality | ""Bazoun"" water electricity waste road Lebanon",0,,,,matched_to_dglac,exact_ar_name_in_governorate,1.000,MOIM-2025-4b8b9f5f6498,بزعون,الشمال,بشري,15,17,MOIM-2025-5496b271f131,https://moim.gov.lb/wp-content/uploads/2025/07/نتائج-الانتخابات-البلدية-2025قضاء-بشري.pdf,high,missing_verified_official_website|missing_dglac_email|missing_coordinates|no_verified_complaint_workflow|official_social_unknown|no_event_evidence,60,2026-05-29,Official DGLAC detail fetched.,,,,,,,,,,
