resolution_id,municipality_id,municipality_key,municipality_name_en,municipality_name_ar,district,governorate,water_entity_id,water_entity_name,branch_service_center_id,branch_service_center_name,branch_service_center_phone,branch_service_center_address,resolution_basis,confidence,source_ids,verification_status,retrieved_date,notes
WER-MUN-MOIM-2025-e641b12dd77e,MUN-MOIM-2025-e641b12dd77e,MUN-MOIM-2025-e641b12dd77e,,بسوس,Aley,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-ALEY,Aley Department,,Aley - Piscine Street - Ghatrif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-e9887f12bd0e,MUN-MOIM-2025-e9887f12bd0e,MUN-MOIM-2025-e9887f12bd0e,,بمكين,Aley,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-ALEY,Aley Department,,Aley - Piscine Street - Ghatrif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-e9f1869e353a,MUN-MOIM-2025-e9f1869e353a,MUN-MOIM-2025-e9f1869e353a,,سوق الغرب,Aley,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-ALEY,Aley Department,,Aley - Piscine Street - Ghatrif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-f0c0f91a5ba3,MUN-MOIM-2025-f0c0f91a5ba3,MUN-MOIM-2025-f0c0f91a5ba3,,دقون,Aley,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-ALEY,Aley Department,,Aley - Piscine Street - Ghatrif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-fb2b9d02b109,MUN-MOIM-2025-fb2b9d02b109,MUN-MOIM-2025-fb2b9d02b109,,سلفايا,Aley,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-ALEY,Aley Department,,Aley - Piscine Street - Ghatrif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-fbe3c3d7b346,MUN-MOIM-2025-fbe3c3d7b346,MUN-MOIM-2025-fbe3c3d7b346,,عين عنوب,Aley,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-ALEY,Aley Department,,Aley - Piscine Street - Ghatrif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-SEED-GAP-aley,MUN-SEED-GAP-aley,MUN-SEED-GAP-aley,Aley,عاليه,Aley,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-ALEY,Aley Department,,Aley - Piscine Street - Ghatrif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-SEED-GAP-choueifat,MUN-SEED-GAP-choueifat,MUN-SEED-GAP-choueifat,Choueifat,الشويفات,Aley,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-ALEY,Aley Department,,Aley - Piscine Street - Ghatrif Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-0f803a00b3ac,MUN-MOIM-2025-0f803a00b3ac,MUN-MOIM-2025-0f803a00b3ac,,بعبدا+ الليلكه+تحويطة الغدير المريجه,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-1a8e4e2ffaff,MUN-MOIM-2025-1a8e4e2ffaff,MUN-MOIM-2025-1a8e4e2ffaff,,المرداشه+ بطشيه,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-287355ee7580,MUN-MOIM-2025-287355ee7580,MUN-MOIM-2025-287355ee7580,,حاصبيا المتن,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-450cf30a3d16,MUN-MOIM-2025-450cf30a3d16,MUN-MOIM-2025-450cf30a3d16,,السفلى,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-4714b8f552ff,MUN-MOIM-2025-4714b8f552ff,MUN-MOIM-2025-4714b8f552ff,,زندوقه,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-496fdd8d4ace,MUN-MOIM-2025-496fdd8d4ace,MUN-MOIM-2025-496fdd8d4ace,,الدليبه,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-4dae14d4e29e,MUN-MOIM-2025-4dae14d4e29e,MUN-MOIM-2025-4dae14d4e29e,,خلوات فالوغا+ فالوغا,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-5da1ade3f48b,MUN-MOIM-2025-5da1ade3f48b,MUN-MOIM-2025-5da1ade3f48b,,بعبدا-عين الرمانة-فرن الشباك تحويطة النهر,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-61ee04305aa3,MUN-MOIM-2025-61ee04305aa3,MUN-MOIM-2025-61ee04305aa3,,كفرشيما,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-6792923b733b,MUN-MOIM-2025-6792923b733b,MUN-MOIM-2025-6792923b733b,,بعلشميه,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-7114a66a5c5f,MUN-MOIM-2025-7114a66a5c5f,MUN-MOIM-2025-7114a66a5c5f,,حارة الست,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-730de9eede20,MUN-MOIM-2025-730de9eede20,MUN-MOIM-2025-730de9eede20,,بتبيات,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-7b0094047dcc,MUN-MOIM-2025-7b0094047dcc,MUN-MOIM-2025-7b0094047dcc,,العربانية,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-9ae32e29bc39,MUN-MOIM-2025-9ae32e29bc39,MUN-MOIM-2025-9ae32e29bc39,,العبادية,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-aee947a73316,MUN-MOIM-2025-aee947a73316,MUN-MOIM-2025-aee947a73316,,الهاللية,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-f06301e66c1a,MUN-MOIM-2025-f06301e66c1a,MUN-MOIM-2025-f06301e66c1a,,وادي شحرور العليا,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-48470,48470,MUN-DGLAC-48470,Al Kalaa,القلعة,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-48450,48450,MUN-DGLAC-48450,Al Karya,القرية,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-48460,48460,MUN-DGLAC-48460,Al-Kosiba,القصيبة,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-48510,48510,MUN-DGLAC-48510,Al-Muraijeh-Tahweta Al-Ghadeer-Al-Lailka,المريجة-تحويطة الغدير-الليلكة,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-48380,48380,MUN-DGLAC-48380,Al-Urbaniyah-Al-Dalibah,العربانية-الدليبة,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-48360,48360,MUN-DGLAC-48360,Arayya,عاريا,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-48032,48032,MUN-DGLAC-48032,Arsoun,أرصون,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-48113,48113,MUN-DGLAC-48113,Bmariam,بمريم,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-48049,48049,MUN-DGLAC-48049,Btekhniyeh,بتخنيه,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-48059,48059,MUN-DGLAC-48059,Burj al-Barajneh,برج البراجنة,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-64833,64833,MUN-DGLAC-64833,Bzebdine,بزبدين,Baabda,Mount Lebanon,BMLWE,Beirut and Mount Lebanon Water Establishment,BMLWE-BAABDA,Baabda Department,,Chiah - Old Saida Road - Lamaa Lamaa Street,municipality_service_mapping_plus_branch_hint,medium_high,SRC-BMLWE-ABOUT;SRC-BMLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
